路線ID,駅ID,方面ID,日区分,時,分
3,313,6,1,12時,44
3,313,6,1,12時,51
3,313,6,1,12時,59
3,313,6,1,13時,06
3,313,6,1,13時,14
3,313,6,1,13時,21
3,313,6,1,13時,29
3,313,6,1,13時,36
3,313,6,1,13時,44
3,313,6,1,13時,51
3,313,6,1,13時,59
3,313,6,1,14時,06
3,313,6,1,14時,14
3,313,6,1,14時,21
3,313,6,1,14時,29
3,313,6,1,14時,36
3,313,6,1,14時,44
3,313,6,1,14時,51
3,313,6,1,14時,59
3,313,6,1,15時,06
3,313,6,1,15時,14
3,313,6,1,15時,21
3,313,6,1,15時,29
3,313,6,1,15時,36
3,313,6,1,15時,44
3,313,6,1,15時,51
3,313,6,1,15時,59
3,313,6,1,16時,06
3,313,6,1,16時,14
3,313,6,1,16時,21
3,313,6,1,16時,29
3,313,6,1,16時,36
3,313,6,1,16時,44
3,313,6,1,16時,50
3,313,6,1,16時,56
3,313,6,1,17時,01
3,313,6,1,17時,07
3,313,6,1,17時,12
3,313,6,1,17時,17
3,313,6,1,17時,23
3,313,6,1,17時,28
3,313,6,1,17時,33
3,313,6,1,17時,38
3,313,6,1,17時,44
3,313,6,1,17時,49
3,313,6,1,17時,54
3,313,6,1,17時,59
3,313,6,1,18時,05
3,313,6,1,18時,10
3,313,6,1,18時,15
3,313,6,1,18時,20
3,313,6,1,18時,26
3,313,6,1,18時,31
3,313,6,1,18時,36
3,313,6,1,18時,41
3,313,6,1,18時,47
3,313,6,1,18時,52
3,313,6,1,18時,57
3,313,6,1,19時,03
3,313,6,1,19時,09
3,313,6,1,19時,17
3,313,6,1,19時,25
3,313,6,1,19時,33
3,313,6,1,19時,41
3,313,6,1,19時,49
3,313,6,1,19時,57
3,313,6,1,20時,05
3,313,6,1,20時,13
3,313,6,1,20時,21
3,313,6,1,20時,29
3,313,6,1,20時,37
3,313,6,1,20時,45
3,313,6,1,20時,53
3,313,6,1,21時,01
3,313,6,1,21時,09
3,313,6,1,21時,17
3,313,6,1,21時,25
3,313,6,1,21時,33
3,313,6,1,21時,41
3,313,6,1,21時,49
3,313,6,1,21時,57
3,313,6,1,22時,05
3,313,6,1,22時,13
3,313,6,1,22時,21
3,313,6,1,22時,29
3,313,6,1,22時,37
3,313,6,1,22時,45
3,313,6,1,22時,53
3,313,6,1,23時,01
3,313,6,1,23時,11
3,313,6,1,23時,21
3,313,6,1,23時,31
3,313,6,1,23時,41
3,313,6,1,23時,51
3,313,6,1,0時,02
3,313,6,2,6時,02
3,313,6,2,6時,12
3,313,6,2,6時,22
3,313,6,2,6時,32
3,313,6,2,6時,41
3,313,6,2,6時,51
3,313,6,2,7時,00
3,313,6,2,7時,09
3,313,6,2,7時,18
3,313,6,2,7時,26
3,313,6,2,7時,34
3,313,6,2,7時,41
3,313,6,2,7時,47
3,313,6,2,7時,53
3,313,6,2,7時,59
3,313,6,2,8時,05
3,313,6,2,8時,11
3,313,6,2,8時,17
3,313,6,2,8時,23
3,313,6,2,8時,29
3,313,6,2,8時,37
3,313,6,2,8時,44
3,313,6,2,8時,52
3,313,6,2,8時,59
3,313,6,2,9時,07
3,313,6,2,9時,14
3,313,6,2,9時,22
3,313,6,2,9時,29
3,313,6,2,9時,37
3,313,6,2,9時,44
3,313,6,2,9時,52
3,313,6,2,9時,59
3,313,6,2,10時,07
3,313,6,2,10時,14
3,313,6,2,10時,22
3,313,6,2,10時,29
3,313,6,2,10時,37
3,313,6,2,10時,44
3,313,6,2,10時,52
3,313,6,2,10時,59
3,313,6,2,11時,07
3,313,6,2,11時,14
3,313,6,2,11時,22
3,313,6,2,11時,29
3,313,6,2,11時,37
3,313,6,2,11時,44
3,313,6,2,11時,52
3,313,6,2,11時,59
3,313,6,2,12時,07
3,313,6,2,12時,14
3,313,6,2,12時,22
3,313,6,2,12時,29
3,313,6,2,12時,37
3,313,6,2,12時,44
3,313,6,2,12時,52
3,313,6,2,12時,59
3,313,6,2,13時,07
3,313,6,2,13時,14
3,313,6,2,13時,22
3,313,6,2,13時,29
3,313,6,2,13時,37
3,313,6,2,13時,44
3,313,6,2,13時,52
3,313,6,2,13時,59
3,313,6,2,14時,07
3,313,6,2,14時,14
3,313,6,2,14時,22
3,313,6,2,14時,29
3,313,6,2,14時,37
3,313,6,2,14時,44
3,313,6,2,14時,52
3,313,6,2,14時,59
3,313,6,2,15時,07
3,313,6,2,15時,14
3,313,6,2,15時,22
3,313,6,2,15時,29
3,313,6,2,15時,37
3,313,6,2,15時,44
3,313,6,2,15時,52
3,313,6,2,15時,59
3,313,6,2,16時,07
3,313,6,2,16時,14
3,313,6,2,16時,22
3,313,6,2,16時,29
3,313,6,2,16時,37
3,313,6,2,16時,44
3,313,6,2,16時,52
3,313,6,2,16時,59
3,313,6,2,17時,07
3,313,6,2,17時,14
3,313,6,2,17時,22
3,313,6,2,17時,29
3,313,6,2,17時,37
3,313,6,2,17時,44
3,313,6,2,17時,52
3,313,6,2,17時,59
3,313,6,2,18時,07
3,313,6,2,18時,14
3,313,6,2,18時,22
3,313,6,2,18時,29
3,313,6,2,18時,37
3,313,6,2,18時,44
3,313,6,2,18時,52
3,313,6,2,18時,59
3,313,6,2,19時,07
3,313,6,2,19時,14
3,313,6,2,19時,22
3,313,6,2,19時,30
3,313,6,2,19時,38
3,313,6,2,19時,46
3,313,6,2,19時,54
3,313,6,2,20時,02
3,313,6,2,20時,10
3,313,6,2,20時,18
3,313,6,2,20時,26
3,313,6,2,20時,34
3,313,6,2,20時,42
3,313,6,2,20時,50
3,313,6,2,20時,58
3,313,6,2,21時,06
3,313,6,2,21時,14
3,313,6,2,21時,22
3,313,6,2,21時,30
3,313,6,2,21時,38
3,313,6,2,21時,46
3,313,6,2,21時,54
3,313,6,2,22時,02
3,313,6,2,22時,10
3,313,6,2,22時,18
3,313,6,2,22時,26
3,313,6,2,22時,34
3,313,6,2,22時,42
3,313,6,2,22時,51
3,313,6,2,23時,01
3,313,6,2,23時,11
3,313,6,2,23時,21
3,313,6,2,23時,31
3,313,6,2,23時,41
3,313,6,2,23時,51
3,313,6,2,0時,02
3,314,6,1,6時,00
3,314,6,1,6時,10
3,314,6,1,6時,20
3,314,6,1,6時,30
3,314,6,1,6時,39
3,314,6,1,6時,49
3,314,6,1,6時,58
3,314,6,1,7時,07
3,314,6,1,7時,15
3,314,6,1,7時,23
3,314,6,1,7時,31
3,314,6,1,7時,36
3,314,6,1,7時,41
3,314,6,1,7時,45
3,314,6,1,7時,49
3,314,6,1,7時,53
3,314,6,1,7時,57
3,314,6,1,8時,01
3,314,6,1,8時,05
3,314,6,1,8時,09
3,314,6,1,8時,13
3,314,6,1,8時,17
3,314,6,1,8時,21
3,314,6,1,8時,25
3,314,6,1,8時,28
3,314,6,1,8時,32
3,314,6,1,8時,36
3,314,6,1,8時,40
3,314,6,1,8時,44
3,314,6,1,8時,48
3,314,6,1,8時,52
3,314,6,1,8時,56
3,314,6,1,9時,00
3,314,6,1,9時,04
3,314,6,1,9時,08
3,314,6,1,9時,13
3,314,6,1,9時,20
3,314,6,1,9時,27
3,314,6,1,9時,34
3,314,6,1,9時,42
3,314,6,1,9時,49
3,314,6,1,9時,57
3,314,6,1,10時,04
3,314,6,1,10時,12
3,314,6,1,10時,19
3,314,6,1,10時,27
3,314,6,1,10時,34
3,314,6,1,10時,42
3,314,6,1,10時,49
3,314,6,1,10時,57
3,314,6,1,11時,04
3,314,6,1,11時,12
3,314,6,1,11時,19
3,314,6,1,11時,27
3,314,6,1,11時,34
3,314,6,1,11時,42
3,314,6,1,11時,49
3,314,6,1,11時,57
3,314,6,1,12時,04
3,314,6,1,12時,12
3,314,6,1,12時,19
3,314,6,1,12時,27
3,314,6,1,12時,34
3,314,6,1,12時,42
3,314,6,1,12時,49
3,314,6,1,12時,57
3,314,6,1,13時,04
3,314,6,1,13時,12
3,314,6,1,13時,19
3,314,6,1,13時,27
3,314,6,1,13時,34
3,314,6,1,13時,42
3,314,6,1,13時,49
3,314,6,1,13時,57
3,314,6,1,14時,04
3,314,6,1,14時,12
3,314,6,1,14時,19
3,314,6,1,14時,27
3,314,6,1,14時,34
3,314,6,1,14時,42
3,314,6,1,14時,49
3,314,6,1,14時,57
3,314,6,1,15時,04
3,314,6,1,15時,12
3,314,6,1,15時,19
3,314,6,1,15時,27
3,314,6,1,15時,34
3,314,6,1,15時,42
3,314,6,1,15時,49
3,314,6,1,15時,57
3,314,6,1,16時,04
3,314,6,1,16時,12
3,314,6,1,16時,19
3,314,6,1,16時,27
3,314,6,1,16時,34
3,314,6,1,16時,42
3,314,6,1,16時,48
3,314,6,1,16時,54
3,314,6,1,16時,59
3,314,6,1,17時,05
3,314,6,1,17時,10
3,314,6,1,17時,15
3,314,6,1,17時,21
3,314,6,1,17時,26
3,314,6,1,17時,31
3,314,6,1,17時,36
3,314,6,1,17時,42
3,314,6,1,17時,47
3,314,6,1,17時,52
3,314,6,1,17時,57
3,314,6,1,18時,03
3,314,6,1,18時,08
3,314,6,1,18時,13
3,314,6,1,18時,18
3,314,6,1,18時,24
3,314,6,1,18時,29
3,314,6,1,18時,34
3,314,6,1,18時,39
3,314,6,1,18時,45
3,314,6,1,18時,50
3,314,6,1,18時,55
3,314,6,1,19時,01
3,314,6,1,19時,07
3,314,6,1,19時,15
3,314,6,1,19時,23
3,314,6,1,19時,31
3,314,6,1,19時,39
3,314,6,1,19時,47
3,314,6,1,19時,55
3,314,6,1,20時,03
3,314,6,1,20時,11
3,314,6,1,20時,19
3,314,6,1,20時,27
3,314,6,1,20時,35
3,314,6,1,20時,43
3,314,6,1,20時,51
3,314,6,1,20時,59
3,314,6,1,21時,07
3,314,6,1,21時,15
3,314,6,1,21時,23
3,314,6,1,21時,31
3,314,6,1,21時,39
3,314,6,1,21時,47
3,314,6,1,21時,55
3,314,6,1,22時,03
3,314,6,1,22時,11
3,314,6,1,22時,19
3,314,6,1,22時,27
3,314,6,1,22時,35
3,314,6,1,22時,43
3,314,6,1,22時,51
3,314,6,1,22時,59
3,314,6,1,23時,09
3,314,6,1,23時,19
3,314,6,1,23時,29
3,314,6,1,23時,39
3,314,6,1,23時,49
3,314,6,1,0時,00
3,314,6,2,6時,00
3,314,6,2,6時,10
3,314,6,2,6時,20
3,314,6,2,6時,30
3,314,6,2,6時,39
3,314,6,2,6時,49
3,314,6,2,6時,58
3,314,6,2,7時,07
3,314,6,2,7時,16
3,314,6,2,7時,24
3,314,6,2,7時,32
3,314,6,2,7時,39
3,314,6,2,7時,45
3,314,6,2,7時,51
3,314,6,2,7時,57
3,314,6,2,8時,03
3,314,6,2,8時,09
3,314,6,2,8時,15
3,314,6,2,8時,21
3,314,6,2,8時,27
3,314,6,2,8時,35
3,314,6,2,8時,42
3,314,6,2,8時,50
3,314,6,2,8時,57
3,314,6,2,9時,05
3,314,6,2,9時,12
3,314,6,2,9時,20
3,314,6,2,9時,27
3,314,6,2,9時,35
3,314,6,2,9時,42
3,314,6,2,9時,50
3,314,6,2,9時,57
3,314,6,2,10時,05
3,314,6,2,10時,12
3,314,6,2,10時,20
3,314,6,2,10時,27
3,314,6,2,10時,35
3,314,6,2,10時,42
3,314,6,2,10時,50
3,314,6,2,10時,57
3,314,6,2,11時,05
3,314,6,2,11時,12
3,314,6,2,11時,20
3,314,6,2,11時,27
3,314,6,2,11時,35
3,314,6,2,11時,42
3,314,6,2,11時,50
3,314,6,2,11時,57
3,314,6,2,12時,05
3,314,6,2,12時,12
3,314,6,2,12時,20
3,314,6,2,12時,27
3,314,6,2,12時,35
3,314,6,2,12時,42
3,314,6,2,12時,50
3,314,6,2,12時,57
3,314,6,2,13時,05
3,314,6,2,13時,12
3,314,6,2,13時,20
3,314,6,2,13時,27
3,314,6,2,13時,35
3,314,6,2,13時,42
3,314,6,2,13時,50
3,314,6,2,13時,57
3,314,6,2,14時,05
3,314,6,2,14時,12
3,314,6,2,14時,20
3,314,6,2,14時,27
3,314,6,2,14時,35
3,314,6,2,14時,42
3,314,6,2,14時,50
3,314,6,2,14時,57
3,314,6,2,15時,05
3,314,6,2,15時,12
3,314,6,2,15時,20
3,314,6,2,15時,27
3,314,6,2,15時,35
3,314,6,2,15時,42
3,314,6,2,15時,50
3,314,6,2,15時,57
3,314,6,2,16時,05
