路線ID,路線名,駅ID,駅名,方面ID,方面名,日区分,日区分名,時,分
1,南北線,102,北34条,2,真駒内方面,1,平日,13時,42
1,南北線,102,北34条,2,真駒内方面,1,平日,13時,49
1,南北線,102,北34条,2,真駒内方面,1,平日,13時,56
1,南北線,102,北34条,2,真駒内方面,1,平日,14時,03
1,南北線,102,北34条,2,真駒内方面,1,平日,14時,10
1,南北線,102,北34条,2,真駒内方面,1,平日,14時,17
1,南北線,102,北34条,2,真駒内方面,1,平日,14時,24
1,南北線,102,北34条,2,真駒内方面,1,平日,14時,31
1,南北線,102,北34条,2,真駒内方面,1,平日,14時,38
1,南北線,102,北34条,2,真駒内方面,1,平日,14時,45
1,南北線,102,北34条,2,真駒内方面,1,平日,14時,52
1,南北線,102,北34条,2,真駒内方面,1,平日,14時,59
1,南北線,102,北34条,2,真駒内方面,1,平日,15時,06
1,南北線,102,北34条,2,真駒内方面,1,平日,15時,13
1,南北線,102,北34条,2,真駒内方面,1,平日,15時,20
1,南北線,102,北34条,2,真駒内方面,1,平日,15時,27
1,南北線,102,北34条,2,真駒内方面,1,平日,15時,34
1,南北線,102,北34条,2,真駒内方面,1,平日,15時,41
1,南北線,102,北34条,2,真駒内方面,1,平日,15時,48
1,南北線,102,北34条,2,真駒内方面,1,平日,15時,55
1,南北線,102,北34条,2,真駒内方面,1,平日,16時,03
1,南北線,102,北34条,2,真駒内方面,1,平日,16時,10
1,南北線,102,北34条,2,真駒内方面,1,平日,16時,17
1,南北線,102,北34条,2,真駒内方面,1,平日,16時,24
1,南北線,102,北34条,2,真駒内方面,1,平日,16時,31
1,南北線,102,北34条,2,真駒内方面,1,平日,16時,37
1,南北線,102,北34条,2,真駒内方面,1,平日,16時,42
1,南北線,102,北34条,2,真駒内方面,1,平日,16時,47
1,南北線,102,北34条,2,真駒内方面,1,平日,16時,52
1,南北線,102,北34条,2,真駒内方面,1,平日,16時,57
1,南北線,102,北34条,2,真駒内方面,1,平日,17時,02
1,南北線,102,北34条,2,真駒内方面,1,平日,17時,08
1,南北線,102,北34条,2,真駒内方面,1,平日,17時,13
1,南北線,102,北34条,2,真駒内方面,1,平日,17時,18
1,南北線,102,北34条,2,真駒内方面,1,平日,17時,23
1,南北線,102,北34条,2,真駒内方面,1,平日,17時,28
1,南北線,102,北34条,2,真駒内方面,1,平日,17時,33
1,南北線,102,北34条,2,真駒内方面,1,平日,17時,38
1,南北線,102,北34条,2,真駒内方面,1,平日,17時,44
1,南北線,102,北34条,2,真駒内方面,1,平日,17時,49
1,南北線,102,北34条,2,真駒内方面,1,平日,17時,54
1,南北線,102,北34条,2,真駒内方面,1,平日,17時,59
1,南北線,102,北34条,2,真駒内方面,1,平日,18時,04
1,南北線,102,北34条,2,真駒内方面,1,平日,18時,09
1,南北線,102,北34条,2,真駒内方面,1,平日,18時,15
1,南北線,102,北34条,2,真駒内方面,1,平日,18時,20
1,南北線,102,北34条,2,真駒内方面,1,平日,18時,25
1,南北線,102,北34条,2,真駒内方面,1,平日,18時,30
1,南北線,102,北34条,2,真駒内方面,1,平日,18時,35
1,南北線,102,北34条,2,真駒内方面,1,平日,18時,40
1,南北線,102,北34条,2,真駒内方面,1,平日,18時,45
1,南北線,102,北34条,2,真駒内方面,1,平日,18時,50
1,南北線,102,北34条,2,真駒内方面,1,平日,18時,55
1,南北線,102,北34条,2,真駒内方面,1,平日,19時,01
1,南北線,102,北34条,2,真駒内方面,1,平日,19時,06
1,南北線,102,北34条,2,真駒内方面,1,平日,19時,11
1,南北線,102,北34条,2,真駒内方面,1,平日,19時,16
1,南北線,102,北34条,2,真駒内方面,1,平日,19時,22
1,南北線,102,北34条,2,真駒内方面,1,平日,19時,27
1,南北線,102,北34条,2,真駒内方面,1,平日,19時,32
1,南北線,102,北34条,2,真駒内方面,1,平日,19時,38
1,南北線,102,北34条,2,真駒内方面,1,平日,19時,43
1,南北線,102,北34条,2,真駒内方面,1,平日,19時,48
1,南北線,102,北34条,2,真駒内方面,1,平日,19時,55
1,南北線,102,北34条,2,真駒内方面,1,平日,20時,04
1,南北線,102,北34条,2,真駒内方面,1,平日,20時,12
1,南北線,102,北34条,2,真駒内方面,1,平日,20時,20
1,南北線,102,北34条,2,真駒内方面,1,平日,20時,28
1,南北線,102,北34条,2,真駒内方面,1,平日,20時,36
1,南北線,102,北34条,2,真駒内方面,1,平日,20時,44
1,南北線,102,北34条,2,真駒内方面,1,平日,20時,52
1,南北線,102,北34条,2,真駒内方面,1,平日,21時,00
1,南北線,102,北34条,2,真駒内方面,1,平日,21時,08
1,南北線,102,北34条,2,真駒内方面,1,平日,21時,16
1,南北線,102,北34条,2,真駒内方面,1,平日,21時,24
1,南北線,102,北34条,2,真駒内方面,1,平日,21時,32
1,南北線,102,北34条,2,真駒内方面,1,平日,21時,40
1,南北線,102,北34条,2,真駒内方面,1,平日,21時,48
1,南北線,102,北34条,2,真駒内方面,1,平日,21時,56
1,南北線,102,北34条,2,真駒内方面,1,平日,22時,04
1,南北線,102,北34条,2,真駒内方面,1,平日,22時,12
1,南北線,102,北34条,2,真駒内方面,1,平日,22時,20
1,南北線,102,北34条,2,真駒内方面,1,平日,22時,29
1,南北線,102,北34条,2,真駒内方面,1,平日,22時,37
1,南北線,102,北34条,2,真駒内方面,1,平日,22時,45
1,南北線,102,北34条,2,真駒内方面,1,平日,22時,53
1,南北線,102,北34条,2,真駒内方面,1,平日,23時,01
1,南北線,102,北34条,2,真駒内方面,1,平日,23時,10
1,南北線,102,北34条,2,真駒内方面,1,平日,23時,19
1,南北線,102,北34条,2,真駒内方面,1,平日,23時,28
1,南北線,102,北34条,2,真駒内方面,1,平日,23時,37
1,南北線,102,北34条,2,真駒内方面,1,平日,23時,45
1,南北線,102,北34条,2,真駒内方面,1,平日,23時,53
1,南北線,102,北34条,2,真駒内方面,1,平日,0時,02
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,6時,02
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,6時,12
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,6時,22
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,6時,32
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,6時,42
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,6時,51
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,6時,59
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,7時,07
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,7時,14
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,7時,22
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,7時,28
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,7時,35
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,7時,41
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,7時,47
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,7時,53
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,7時,59
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,8時,05
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,8時,11
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,8時,17
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,8時,23
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,8時,29
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,8時,34
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,8時,40
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,8時,46
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,8時,52
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,8時,58
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,9時,05
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,9時,12
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,9時,17
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,9時,23
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,9時,30
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,9時,37
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,9時,44
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,9時,51
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,9時,58
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,10時,05
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,10時,12
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,10時,19
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,10時,26
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,10時,33
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,10時,40
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,10時,47
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,10時,54
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,11時,01
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,11時,08
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,11時,15
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,11時,22
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,11時,29
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,11時,36
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,11時,43
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,11時,50
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,11時,57
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,12時,04
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,12時,11
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,12時,18
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,12時,25
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,12時,32
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,12時,39
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,12時,46
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,12時,53
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,13時,00
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,13時,07
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,13時,14
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,13時,21
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,13時,28
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,13時,35
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,13時,42
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,13時,49
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,13時,56
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,14時,03
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,14時,10
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,14時,17
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,14時,24
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,14時,31
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,14時,38
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,14時,45
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,14時,52
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,14時,59
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,15時,06
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,15時,13
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,15時,20
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,15時,27
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,15時,34
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,15時,41
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,15時,48
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,15時,55
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,16時,02
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,16時,09
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,16時,16
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,16時,23
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,16時,30
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,16時,37
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,16時,44
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,16時,51
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,16時,58
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,17時,05
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,17時,12
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,17時,19
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,17時,26
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,17時,33
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,17時,40
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,17時,47
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,17時,54
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,18時,01
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,18時,08
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,18時,15
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,18時,22
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,18時,29
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,18時,36
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,18時,43
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,18時,50
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,18時,59
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,19時,06
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,19時,14
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,19時,20
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,19時,26
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,19時,33
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,19時,39
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,19時,47
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,19時,56
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,20時,04
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,20時,12
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,20時,20
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,20時,28
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,20時,36
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,20時,44
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,20時,52
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,21時,00
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,21時,08
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,21時,16
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,21時,24
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,21時,32
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,21時,40
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,21時,48
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,21時,56
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,22時,04
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,22時,12
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,22時,20
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,22時,29
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,22時,37
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,22時,45
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,22時,53
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,23時,01
1,南北線,102,北34条,2,真駒内方面,2,土曜日・日曜日・祝日,23時,10
